id,text,media_url,user_name,likes,comments,retweets,google_api
1.11174E+18,"b""19 of the world's coolest hotel \xf0\x9f\x8d\xb8\xf0\x9f\xa5\x83 bars https://t.co/CXWk23cKtz\n\n@TravelLeisure #hotels #travel #LuxuryTravel https://t.co/BtHLrEPtx9""",http://pbs.twimg.com/media/D221XJXX0AA-rwW.jpg,VegasBiLL,0,0,0,"['Sea', 'Water', 'Ocean', 'Wave', 'Shore', 'Coast', 'Vacation', 'Coastal and oceanic landforms', 'Landscape', 'Wind wave']"
1.11166E+18,b'9 Best \xf0\x9f\x8f\x8a Pools in Las Vegas https://t.co/G9yeI16ECH \n\n@CNTraveler #Vegas #travel #LasVegas https://t.co/L8RaThkGQF',http://pbs.twimg.com/media/D21rqRYWwAY8YyR.jpg,VegasBiLL,1,0,0,"['Swimming pool', 'Building', 'Property', 'Resort', 'Real estate', 'Hotel', 'Condominium', 'Vacation', 'Leisure', 'Architecture']"
1.11142E+18,b'This hotel offers \xf0\x9f\x90\x95 puppy \xe2\x99\xa5\xef\xb8\x8f cuddles \xf0\x9f\x9b\x8e\xef\xb8\x8f on demand https://t.co/DYwAPP1vsG\n\n@TravelLeisure #hotels #travel #Puppies https://t.co/vD7TrWWMQN',http://pbs.twimg.com/media/D2yOyfAVYAE4ULi.jpg,VegasBiLL,0,0,0,"['Dog', 'Mammal', 'Vertebrate', 'Canidae', 'Maltepoo', 'Dog breed', 'Maltese', 'Puppy', 'Carnivore', 'Companion dog']"
1.11023E+18,b'Our first look at what Apple News Plus will look like \xf0\x9f\x93\xb0 #AppleEvent https://t.co/S4LDgsexuO \n\n@cnet #Apple #tech',http://pbs.twimg.com/media/D2hS7nXXQAE9hRS.jpg,VegasBiLL,0,0,0,"['Text', 'Technology', 'Electronic device', 'Comics', 'Paper', 'Art']"
1.11021E+18,"b""11 Reasons to Visit \xf0\x9f\x87\xae\xf0\x9f\x87\xb9 Italy's Amalfi Coast https://t.co/dTIEl9b4ij\n\n@CNTraveler #travel #Italy #vacation https://t.co/HegLbwGo57""",http://pbs.twimg.com/media/D2hFV_tXgAUZMLO.jpg,VegasBiLL,1,0,0,"['Nature', 'Natural landscape', 'Vegetation', 'Tree', 'Sky', 'Bougainvillea', 'Plant', 'Flower', 'Spring', 'Summer']"
1.10783E+18,"b""This \xf0\x9f\x8c\xb1 algae 'curtain' could make \xf0\x9f\x8f\x99\xef\xb8\x8f city buildings into urban \xf0\x9f\x8c\xb3 trees https://t.co/bz6n1L8zDX\n\n@mashable #tech #technew""",http://pbs.twimg.com/amplify_video_thumb/1067163056977862656/img/16_dBmNPU4SkzNBY.jpg,VegasBiLL,0,0,0,"['Green', 'Chlorophyta']"
1.10781E+18,b'Wow! This company can 3-D print \xf0\x9f\x8d\xa3 sushi. https://t.co/xZ5R2Thgr5\n\n@YahooFinance #3D #sushi #tech #3dprinting #OPENMEALS #SushiSingularity',http://pbs.twimg.com/media/D1-Ae37XQAEw32_.jpg,VegasBiLL,0,0,0,['Font']
1.10736E+18,"b'The iconic Chrysler Building sells for almost $150,000,000: https://t.co/frOSeo798c\n\n@YahooFinance #architecture\xe2\x80\xa6 https://t.co/8Bsg6x4jBK'",http://pbs.twimg.com/media/D1YsiwDX0AICRlT.jpg,VegasBiLL,0,0,0,"['Metropolitan area', 'Skyscraper', 'Tower block', 'Condominium', 'Metropolis', 'Landmark', 'Daytime', 'Building', 'Architecture', 'Commercial building']"
1.10703E+18,b'Sweet! This little machine @LGUS is like a Keurig for Ice Cream \xf0\x9f\x8d\xa6 https://t.co/RY5bpQdAmt\n\n@CNET #icecream #tech #SXSW',http://pbs.twimg.com/amplify_video_thumb/1105969849031745536/img/NDxHwlMxftI1vtDN.jpg,VegasBiLL,3,1,2,"['Product', 'Small appliance', 'Home appliance', 'Electronics']"
1.10659E+18,"b""This is a giant \xf0\x9f\x8d\xab 'chocolate' waterfall https://t.co/uscUgD5ptq\n\n@YahooFinance #chocolate #chocolatelover #newyork""",http://pbs.twimg.com/media/D1owJrLW0AI9BTe.jpg,VegasBiLL,1,0,0,"['Font', 'Logo', 'Graphics', 'Brand', 'Metal']"
1.10648E+18,b'A first ride in the \xf0\x9f\x94\x8c Tesla #ModelY https://t.co/zbxeuApbOU\n\n@roadshow #Tesla #Automotive #Autonomous #autonomousvehicles',http://pbs.twimg.com/amplify_video_thumb/1106420405059776513/img/9QXxjPlU4du9YL8H.jpg,VegasBiLL,3,0,1,"['Electronics', 'Driving', 'Technology', 'Multimedia', 'Electronic device', 'Steering wheel', 'Vehicle', 'Automotive design', 'Steering part', 'Luxury vehicle']"
1.10633E+18,b'Tesla \xf0\x9f\x94\x8c Model Y\n\n\xf0\x9f\x93\xb9 \xe2\x9e\xa1\xef\xb8\x8f Thurs 8pm PDT\n\nhttps://t.co/8UMCVgHMea\n\n@Tesla #Tesla #ModelY #Automotive #ElectricVehicle https://t.co/Ad7za4S0x8',http://pbs.twimg.com/media/D1pVAmMXgAAY-4I.jpg,VegasBiLL,0,0,0,"['Architecture', 'Automotive design', 'Floor', 'Vehicle', 'Glass']"
1.10626E+18,"b""Twitter's new \xf0\x9f\x93\xb7 camera makes it easy to post photos https://t.co/YzRh18TmaO \n\nhttps://t.co/V7fzkBDTPU\n@CNET #Twitter #socialmedia""",http://pbs.twimg.com/amplify_video_thumb/1105858273234878466/img/83v8buWxeM4WvQJi.jpg,VegasBiLL,0,0,0,"['Blue', 'Aqua', 'Daytime', 'Azure', 'Turquoise', 'Sky', 'Wing', 'Leaf', 'Font', 'Logo']"
1.10312E+18,"b""Virgin Group's Virgin Voyages will set sail in 2020 \xf0\x9f\x9b\xb3 https://t.co/msR5HSekMw\n\n@thisisinsider #travel #cruise\xe2\x80\xa6 https://t.co/DQYiXSW1yN""",http://pbs.twimg.com/media/DzTp2SoWwAAD2EQ.jpg,VegasBiLL,1,0,0,"['Water', 'Architecture', 'Sky', 'Naval architecture', 'Sport venue', 'Stadium', 'Roof', 'Vehicle', 'Awning', 'Ship']"
1.10306E+18,b'You could actually control the \xf0\x9f\x92\xba seat \xf0\x9f\x8c\xa1\xef\xb8\x8f temperature and pressure! https://t.co/98xISaEqk8\n\n@TravelLeisure #travel\xe2\x80\xa6 https://t.co/XX7oisKETG',http://pbs.twimg.com/amplify_video_thumb/1102989778419675136/img/u3esrLPKj1Ke5tUN.jpg,VegasBiLL,0,0,0,"['Chair', 'Furniture', 'Red', 'Folding chair', 'Room', 'Plastic']"
1.10293E+18,"b'RT @24k: Hotel El Palace \xe2\xad\x90\xef\xb8\x8f https://t.co/uyOhSkE6aC in Barcelona, Spain \xf0\x9f\x87\xaa\xf0\x9f\x87\xb8 Room Tour\n\nad #video #luxury #travel https://t.co/BPowt4ADas'",http://pbs.twimg.com/media/D0wNVZdXQAAYKLg.jpg,VegasBiLL,2,0,3,"['Architecture', 'Majorelle blue', 'Iron', 'Symmetry', 'Building', 'Pattern', 'Metal', 'Balcony', 'Facade', 'Arch']"
1.10129E+18,"b'Forget \xe2\x9d\x84\xef\xb8\x8f winter, \xf0\x9f\x8d\xaa Oreos are coming https://t.co/SR91ymPkzA\n\n@mashable #OREO #cookies #GOT #GameOfThrones'",http://pbs.twimg.com/amplify_video_thumb/1100801398810312706/img/ioJ1sERlLt2qpjwi.jpg,VegasBiLL,1,0,0,"['Font', 'Text', 'Blackboard']"
1.10051E+18,"b'Watch your back, Samsung. Huawei \xf0\x9f\x93\xb1 Mate X has some stellar features. https://t.co/RC5KxL6pET\n\n@mashable #Huawei #5G\xe2\x80\xa6 https://t.co/mSN1qzBfb2'",http://pbs.twimg.com/amplify_video_thumb/1100128243691257856/img/cmcc5v3h6MjhCNAL.jpg,VegasBiLL,0,0,0,"['Sky', 'Font', 'Photography', 'Space', 'Darkness', 'Still life photography', 'Night', 'Flash photography', 'Screenshot']"
1.10049E+18,"b""Nubia's flexible Alpha 'smartphone' is the wildest \xe2\x8c\x9a wearable yet https://t.co/PfQQqv0I4G \n\nhttps://t.co/8aq7k0DBrr\xe2\x80\xa6 https://t.co/lITiZAKbLD""",http://pbs.twimg.com/media/D0WInrBX0Aw9zLE.jpg,VegasBiLL,0,0,1,"['Watch', 'Gadget', 'Watch phone', 'Mobile phone', 'Portable communications device', 'Technology', 'Electronic device', 'Communication Device', 'Pedometer', 'Wrist']"
1.10035E+18,b'Huawei MateBook X Pro hands-on: Modest upgrades to a solid laptop https://t.co/a0jPTFqc1x \n\nhttps://t.co/n7NcIVPCZJ\xe2\x80\xa6 https://t.co/kFQLVDnjmO',http://pbs.twimg.com/media/D0QuxBUWkAApu2u.jpg,VegasBiLL,0,0,1,"['Cuisine', 'Dish', 'Food', 'Technology', 'Electronic device', 'Display device', 'Pizza', 'Gadget', 'Recipe', 'Flat panel display']"
1.10029E+18,b'Welcome to the \xe2\x86\xaa\xef\xb8\x8f fold of the @Huawei Mate X Foldable \xf0\x9f\x93\xb1 Smartphone https://t.co/Lce7AviSso\n\n@HuaweiMobile\xe2\x80\xa6 https://t.co/yQUGFuW2eY',http://pbs.twimg.com/ext_tw_video_thumb/1099991098942865408/pu/img/6uG7fLOUK2mbfMTt.jpg,VegasBiLL,0,0,0,"['Black', 'Darkness', 'Sky', 'White', 'Nature', 'Atmosphere', 'Light', 'Night', 'Atmospheric phenomenon', 'Brown']"
1.10005E+18,"b'Inside the $100,000 Oscars gift bag \xf0\x9f\x9b\x8d https://t.co/gh4J6yAAJb\n\n@thisisinsider #Oscars #Oscar #OscarsAllAccess\xe2\x80\xa6 https://t.co/a9x0ZNf54s'",http://pbs.twimg.com/media/D0ChV_uXgAE42at.jpg,VegasBiLL,0,0,0,"['Face', 'Facial expression', 'Head', 'Nose', 'Team', 'Cheek', 'Smile', 'Selfie', 'Fun', 'Photography']"
1.10003E+18,b'Long Live #TheLionKing. https://t.co/XKpsppMv8v\n\n@DisneyStudios #Disney',http://pbs.twimg.com/media/D0N4RI4UcAEnsl0.jpg,VegasBiLL,1,0,0,"['Mammal', 'Vertebrate', 'Wildlife', 'Felidae', 'Lion', 'Terrestrial animal', 'Whiskers', 'Snout', 'Big cats', 'Carnivore']"
1.09989E+18,b'And the #Oscars winner for Best Picture Is \xf0\x9f\x8e\xac Green Book https://t.co/HESp0HpXAz \n\n@TheAcademy #Oscars2019 #AcademyAwards #GreenBook',http://pbs.twimg.com/media/D0OT2SlVAAA2ivA.jpg,VegasBiLL,0,0,0,"['Text', 'Pink', 'Font', 'Magenta', 'Purple', 'Line', 'Graphic design', 'Graphics', 'Brand', 'Logo']"
1.09988E+18,b'And the #Oscars winner for Directing ROMA is Alfonso Cuaron https://t.co/mmI7khqmqm \n\n@TheAcademy #Roma #AcademyAwards #Oscar #Oscars2019',http://pbs.twimg.com/media/D0OSZfSUwAA0hnD.jpg,VegasBiLL,1,0,0,"['Text', 'Font', 'Graphic design', 'Graphics', 'Brand', 'Logo', 'Magenta']"
1.09988E+18,b'And the #Oscars To The Actress In A Winning Role winner is Olivia Colman https://t.co/cAIX3m1S98\n\n@TheAcademy\xe2\x80\xa6 https://t.co/ReMFcjmzWV',http://pbs.twimg.com/media/D0OQSP5UUAAmk2X.jpg,VegasBiLL,3,0,0,"['Text', 'Font', 'Brand', 'Electric blue']"
1.09988E+18,b'And the #Oscars winner is Rami Malek... https://t.co/kX6jzNwEGE\n\n@TheAcademy #Oscars19 #Oscars2019\xe2\x80\xa6 https://t.co/uZ6CuwiUlx',http://pbs.twimg.com/media/D0ONMjKVsAAXQzi.jpg,VegasBiLL,2,0,0,"['Text', 'Blue', 'Font', 'Electric blue', 'Brand']"
1.0997E+18,"b'Huawei\xe2\x80\x99s 5G \xe2\x86\xaa\xef\xb8\x8f foldable \xf0\x9f\x93\xb1 Mate X Smartphone costs $2,600 https://t.co/5njQMS7KUp \n\nhttps://t.co/BEWM9CcvDJ\xe2\x80\xa6 https://t.co/szLzdkAYdv'",http://pbs.twimg.com/tweet_video_thumb/D0LS7YnX0AAg99t.jpg,VegasBiLL,0,0,0,"['Gadget', 'Electronic device', 'Technology', 'Smartphone', 'Photography', 'Finger', 'Hand', 'Mobile phone', 'Communication Device', 'Screen']"
1.09967E+18,"b""Perfect your \xf0\x9f\x98\x81 pose. Mirror \xf0\x9f\x93\xb1 shooting lets you see your picture as it's being taken.  https://t.co/hxEYod5whD\xe2\x80\xa6 https://t.co/NY0IB4sf7o""",http://pbs.twimg.com/media/D0LMoBYX4AIZsQs.jpg,VegasBiLL,1,0,0,"['Arm', 'Selfie', 'Photography', 'Hand', 'Technology', 'Electronic device', 'Muscle', 'Neck', 'Mirror', 'Gesture']"
1.09948E+18,b'Mickey Mouse is as good as gold! Don\xe2\x80\x99t miss The #Oscars on \xf0\x9f\x93\xba ABC tomorrow at 8e|5p. https://t.co/vfZ79g58Tc\xe2\x80\xa6 https://t.co/rFwCmlBLE0',http://pbs.twimg.com/media/D0BsapEVsAAuCEY.jpg,VegasBiLL,0,0,0,"['Walt disney world', 'Amusement park', 'Recreation', 'Animated cartoon', 'World', 'Fun', 'Park', 'Vacation', 'Nonbuilding structure', 'Tourism']"
1.09934E+18,b'This autonomous \xf0\x9f\x9b\x84 suitcase could be seriously helpful in an \xe2\x9c\x88\xef\xb8\x8f airport https://t.co/p0RVQOueJF\n\n@mashable #robot\xe2\x80\xa6 https://t.co/1PKZxgdmQS',http://pbs.twimg.com/amplify_video_thumb/1082754595695149056/img/9jmW2K5jXK2zh1RN.jpg,VegasBiLL,0,0,0,"['Suitcase', 'Product', 'Electronics', 'Technology', 'Baggage', 'Electronic device', 'Hand luggage', 'Multimedia']"
1.09921E+18,"b""Virgin Galactic SpaceShipTwo's rocket motor \xf0\x9f\x94\xa5 burn from today's space flight \xf0\x9f\x9a\x80 https://t.co/CKJW3LwAZu\xe2\x80\xa6 https://t.co/yqpC6PhQS8""",http://pbs.twimg.com/ext_tw_video_thumb/1099037490126548992/pu/img/MYCznAqa9NE9fT9j.jpg,VegasBiLL,0,0,1,"['Airplane', 'Aviation', 'Aircraft', 'Vehicle', 'Aerospace engineering', 'Flight', 'Air force', 'Airline', 'Air travel', 'Aerospace manufacturer']"
1.0988E+18,b'Travelers now have to pay to say goodbye to \xf0\x9f\x8f\xaf Japan: https://t.co/24mAOEsIB0 \n\nhttps://t.co/KX9n09OK9J\xe2\x80\xa6 https://t.co/8t3nWvExEi',http://pbs.twimg.com/media/DwZ0KsPXcAIOFaf.jpg,VegasBiLL,0,0,0,"['Sky', 'Japanese architecture', 'Chinese architecture', 'Pagoda', 'Architecture', 'Travel', 'Place of worship', 'Tourism', 'Temple', 'Cloud']"
1.09832E+18,b'More \xf0\x9f\x93\xb1 storage than your laptop! #GalaxyS10 https://t.co/U73fRuVBWH\n\n#Galaxy #tech #technews #Smartphone\xe2\x80\xa6 https://t.co/lg80Xitd6Q',http://pbs.twimg.com/media/Dz37QLZX0AECOkQ.jpg,VegasBiLL,0,0,0,"['Technology', 'Advertising', 'Electronic device', 'Games', 'Sport venue', 'Stadium', 'Pc game', 'Gadget', 'Car']"
1.09831E+18,"b""Samsung's Galaxy Fold can run 3 apps simultaneously \xf0\x9f\x91\x80 #Unpacked https://t.co/cO4s1cO873\n\n@CNET #SamsungEvent #tech\xe2\x80\xa6 https://t.co/OSMNLlem4m""",http://pbs.twimg.com/media/Dz3wrVWX0AAgQrT.jpg,VegasBiLL,0,0,1,"['Gadget', 'Communication Device', 'Portable communications device', 'Smartphone', 'Electronic device', 'Technology', 'Mobile phone', 'Website', 'Iphone', 'Electronics']"
1.09792E+18,b'A guide to the perfect 3-day weekend in Sicily https://t.co/GzU2HG6N3f\n\n@CNTraveler #Sicily #travel #TravelTuesday https://t.co/t47DWyVdUo',http://pbs.twimg.com/media/DzyYp1cWoAEWlEz.jpg,VegasBiLL,0,0,0,"['Marketplace', 'Market', 'Bazaar', 'Public space', 'Selling', 'Human settlement', 'Greengrocer', 'Building', 'Local food', 'Retail']"
1.09781E+18,"b'Rules were made to be rewritten. Paris, 26.03.2019. #RewriteTheRules #HUAWEIP30 https://t.co/Bd2Pinex5t\xe2\x80\xa6 https://t.co/A6nEJWywm4'",http://pbs.twimg.com/ext_tw_video_thumb/1097684077472174082/pu/img/CUgDde36ieOALcyF.jpg,VegasBiLL,0,0,0,"['Landmark', 'Tower', 'Architecture', 'Spire', 'Monument', 'Sky', 'National historic landmark', 'Building', 'Tourism', 'City']"
1.0967E+18,b'General Motors starts taking orders for its first \xf0\x9f\x94\x8c\xf0\x9f\x9a\xb2 e-bike https://t.co/ubyO8ZkxUF \n\n@verge #tech #GM #ebike https://t.co/4jtD1YoZVN',http://pbs.twimg.com/media/Dzg_1BjXgAAe0ZR.jpg,VegasBiLL,0,0,0,"['Land vehicle', 'Vehicle', 'Bicycle wheel', 'Bicycle', 'Bicycle part', 'Spoke', 'Bicycle handlebar', 'Bicycle frame', 'Bicycle fork', 'Bicycle stem']"
1.09576E+18,b'@Expedia A1. Love is in the air all over Las Vegas. #ExpediaChat #sweepstakes https://t.co/5asRTi53yY',http://pbs.twimg.com/media/DzTuVHqV4AAwE4D.jpg,VegasBiLL,2,1,1,"['Landmark', 'Architecture', 'Sky', 'Tree', 'Tourist attraction', 'Tower', 'Plant', 'Tourism', 'Building', 'Illustration']"
1.09571E+18,b'IBM brings Watson to any cloud https://t.co/XD4E6ttBNG\n\n@TechCrunch #IBM #cloud https://t.co/Eag35PHFWJ',http://pbs.twimg.com/media/DzTC9izXgAA-9QN.jpg,VegasBiLL,0,0,0,"['White', 'Blue', 'Text', 'Wall', 'Line', 'Font', 'Design', 'Architecture', 'Rectangle', 'Shelf']"
1.09479E+18,"b""Congrats Best \xf0\x9f\xa4\xa0 Country Album winner - 'Golden Hour' @KaceyMusgraves #GRAMMYs https://t.co/FPjN81tVw0\xe2\x80\xa6 https://t.co/lPMtrlo8tF""",http://pbs.twimg.com/media/DzF2UmoVYAE1afY.jpg,VegasBiLL,2,0,0,"['Hair', 'Face', 'Skin', 'Text', 'Beauty', 'Hairstyle', 'Eyebrow', 'Chin', 'Nose', 'Font']"
1.09463E+18,"b'Grammys 2019: Start time, livestream, nominees, performances and more https://t.co/m4tVfxWNT9\n\n@CNET #GRAMMYs https://t.co/0qLa9AM47g'",http://pbs.twimg.com/media/DzDl9eGWkAA2489.jpg,VegasBiLL,1,0,0,"['Trophy', 'Graphic design', 'Design', 'Font', 'Architecture', 'Animation', 'Logo', 'Graphics', 'Illustration', 'Still life photography']"
1.09436E+18,b'Coke launches new flavor for first time in a decade: \xf0\x9f\x8d\x8a Orange Vanilla\nhttps://t.co/YDugnhHDHS \n\n@FOXLA #coke https://t.co/252NwYNtbI',http://pbs.twimg.com/media/Dy_uxZ2XQAAi-rv.jpg,VegasBiLL,0,0,0,"['Beverage can', 'Coca-cola', 'Drink', 'Tin can', 'Cola', 'Soft drink', 'Carbonated soft drinks', 'Non-alcoholic beverage', 'Aluminum can', 'Coca']"
1.09435E+18,b'This \xf0\x9f\x8d\x95 Pizza slice is bigger than your \xf0\x9f\x98\x81 head.  https://t.co/4TSZlsKBYh\n\n@YahooFinance #SuperSlice #pizza #pizzaday\xe2\x80\xa6 https://t.co/fH3ORIFeVQ',http://pbs.twimg.com/media/DyvFb5WXQAMsRsi.jpg,VegasBiLL,1,0,1,"['Dish', 'Pizza', 'Food', 'Cuisine', 'Pizza cheese', 'Pepperoni', 'Junk food', 'California-style pizza', 'Ingredient', 'Sicilian pizza']"
1.09433E+18,b'These are the top 10 fastest \xf0\x9f\x9a\x84 trains in the world https://t.co/seELT7cQC3\n\n@CNTraveler #travel #train #tech https://t.co/qsvEQi0TUq',http://pbs.twimg.com/media/Dy_TFo5WoAEzpd5.jpg,VegasBiLL,0,0,0,"['Transport', 'Railway', 'High-speed rail', 'Train station', 'Train', 'Rolling stock', 'Mode of transport', 'Public transport', 'Vehicle', 'Metro']"
1.09404E+18,b'Disney Cruise \xf0\x9f\x9b\xb3\xef\xb8\x8f is about to bring more magic to the sea with 3 massive new ships! https://t.co/glxCYLDCZh\xe2\x80\xa6 https://t.co/hM0ZsqOaZE',http://pbs.twimg.com/amplify_video_thumb/1093950088844587010/img/M21VyPMiASReS6Bk.jpg,VegasBiLL,0,0,0,"['Blue', 'Sky', 'Cartoon', 'Architecture', 'Facade', 'Games']"
1.1113E+18,b'What mitsubishi  evo is this car? \xf0\x9f\xa4\x94\xf0\x9f\xa4\x94\n.\n.\n.\nPhoto by @omg_evox\nWhat mitsubishi  evo is this car? https://t.co/WQiGrCytA8',http://pbs.twimg.com/media/D2weqpdXQAMqOzf.jpg,carsluxrs,2,0,2,"['Land vehicle', 'Vehicle', 'Car', 'Mitsubishi', 'White', 'Automotive design', 'Mitsubishi lancer', 'Rim', 'Hood', 'Bumper']"
1.09661E+18,b'\xc2\xbfWhat car is this? \xf0\x9f\x98\x8d https://t.co/iqrKS4iszk',http://pbs.twimg.com/media/DzfsovQX0AArCNP.jpg,carsluxrs,0,0,0,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Sports car', 'Race car', 'Coupé', 'Automotive design', 'Performance car', 'Sports prototype']"
1.09316E+18,b'\xc2\xbfCual eliges??\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/4UGs5EWlvg',http://pbs.twimg.com/media/Dyuxlw9XcAAZIzP.jpg,carsluxrs,0,0,0,"['Car', 'Vehicle', 'Motor vehicle', 'Property', 'Sky', 'Architecture', 'Automotive wheel system', 'Wheel', 'Fender', 'Coupé']"
1.09313E+18,b'Gmc sierra (2020) \xf0\x9f\xa4\x94 \xc2\xbfQue les parece? https://t.co/G4wUnWaIR2',http://pbs.twimg.com/media/DyuWD5BXgAAeUqX.jpg,carsluxrs,0,0,0,"['Land vehicle', 'Vehicle', 'Car', 'Pickup truck', 'Automotive tire', 'Truck', 'Tire', 'Ford super duty', 'Automotive design', 'Rim']"
1.09306E+18,b'Lamborghini urus! \xf0\x9f\x98\xa9\xf0\x9f\x98\x8d ( ese wrap esta incre\xc3\xadble \xf0\x9f\x98\x89) \xf0\x9f\x98\x8d.\n.\n.\n.\n\xf0\x9f\x93\xb8 @richdopegod https://t.co/me1GKB5KId',http://pbs.twimg.com/media/DytRVfPX4AA5HNx.jpg,carsluxrs,5,0,2,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'White', 'Snow', 'Motor vehicle', 'Performance car', 'Bumper', 'Automotive tire']"
1.09298E+18,b'McLaren 600lt  \xf0\x9f\xa4\x94\xf0\x9f\x93\xb8\xf0\x9f\x91\x8c https://t.co/tNAXJ0ZH5Z',http://pbs.twimg.com/media/DysMsRNX4AEWQ-b.jpg,carsluxrs,0,0,0,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Sports car', 'Automotive design', 'Yellow', 'Performance car', 'Mclaren p1', 'Mclaren automotive']"
1.09291E+18,b'Que modelo de #bentley es este auto?? \n.\n.\n\xf0\x9f\x93\xb8 @BentleyMotors https://t.co/th834MmuKX',http://pbs.twimg.com/media/DyrIBWLX0AAQHV4.jpg,carsluxrs,0,0,0,"['Land vehicle', 'Vehicle', 'Luxury vehicle', 'Car', 'Bentley', 'Bentley mulsanne', 'Motor vehicle', 'Sedan', 'Grille', 'Personal luxury car']"
1.09289E+18,b'RT @CARmagazine: More @Lamborghini goodness incoming! https://t.co/QAxd48JPse',http://pbs.twimg.com/media/Dxir3UGW0AEg7rR.jpg,carsluxrs,263,1,51,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Sports car', 'Automotive design', 'Lamborghini', 'Lamborghini aventador', 'Rim', 'Performance car']"
1.09289E+18,b'RT @FordTrucks: Drumroll please...\xf0\x9f\xa5\x81 https://t.co/7LXOR2nrlo',http://pbs.twimg.com/ext_tw_video_thumb/1092787145318772737/pu/img/W3tDtgsEKRrRd-Mi.jpg,carsluxrs,963,75,289,"['Hand', 'Arm', 'Finger']"
1.09286E+18,b'Rolls Royce #cullinan  \xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\n.\n.\n\xf0\x9f\x93\xb8 @rollsroycecars https://t.co/Qk2500yfOh',http://pbs.twimg.com/media/Dyqe0z-WsAEZ-Qu.jpg,carsluxrs,0,0,0,"['Land vehicle', 'Vehicle', 'Luxury vehicle', 'Car', 'Full-size car', 'Rolls-royce phantom', 'Rolls-royce', 'Automotive design', 'Sedan', 'Personal luxury car']"
1.09285E+18,b'Lamborghini! \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x8f\x81\xf0\x9f\x9a\x97 https://t.co/qr4vKgOrOs',http://pbs.twimg.com/media/DyqRLkZWoAYBwvR.jpg,carsluxrs,0,0,0,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Automotive design', 'Rim', 'Sports car', 'Lamborghini', 'Wheel', 'Lamborghini gallardo']"
1.09253E+18,b'Porshe #918spyder \xf0\x9f\x98\x8d\xf0\x9f\x98\x8d \xc2\xbfte gusta ese color?? https://t.co/zQv3GZwReO',http://pbs.twimg.com/media/Dyl2Xb6XcAcbIvS.jpg,carsluxrs,2,0,0,"['Land vehicle', 'Vehicle', 'Car', 'Sports car', 'Supercar', 'Automotive design', 'Coupé', 'Performance car', 'Auto show', 'Porsche']"
1.09242E+18,b'Bugatti chiron!! \xf0\x9f\x94\xa5\xf0\x9f\x9a\x97 \xf0\x9f\x98\x8d https://t.co/Nx5gtIKbhR',http://pbs.twimg.com/media/DykRt1vXcAAos1G.jpg,carsluxrs,1,0,0,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Automotive design', 'Rim', 'Sports car', 'Wheel', 'Alloy wheel', 'Performance car']"
1.09218E+18,b'\xc2\xbfTe gusta la Bmw X3? https://t.co/Y8dQ6BSGt1',http://pbs.twimg.com/media/DygyttWWwAAdZJ8.jpg,carsluxrs,0,0,0,"['Land vehicle', 'Vehicle', 'Car', 'Bmw', 'Motor vehicle', 'Luxury vehicle', 'Regularity rally', 'Automotive design', 'Rim', 'Alloy wheel']"
1.09218E+18,b'McLaren mp4-12c. https://t.co/wL2qd6DRw8',http://pbs.twimg.com/media/DygyHf5WkA0p6w2.jpg,carsluxrs,0,0,0,"['Land vehicle', 'Vehicle', 'Car', 'Automotive design', 'Supercar', 'Sports car', 'Performance car', 'Mode of transport', 'Road', 'Infrastructure']"
1.09948E+18,b'RT @oliveri_pablo: Muchos corazones para \xc3\xa9ste #911Targa \xf0\x9f\x92\x9c\xe2\x99\xa5\xef\xb8\x8f\xf0\x9f\x96\xa4\xf0\x9f\x92\x9a\xf0\x9f\x92\x99\xf0\x9f\x92\x93\xf0\x9f\x92\x98. https://t.co/RwRAe3cZMJ',http://pbs.twimg.com/media/D0GTZNmXQAABIHB.jpg,911_Mag,210,2,59,"['Land vehicle', 'Vehicle', 'Car', 'Supercar', 'Automotive design', 'Sports car', 'Coupé', 'Performance car', 'Wheel', 'Rim']"
1.09948E+18,b'RT @Porsche911UK: Who\xe2\x80\x99s got a #ClassicPorsche \xf0\x9f\xa4\x94\nLet\xe2\x80\x99s see those pictures and I\xe2\x80\x99ll RT \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb https://t.co/5aTR1sBg39',http://pbs.twimg.com/media/D0FuShWWsAAFgyV.jpg,911_Mag,181,24,31,"['Land vehicle', 'Car', 'Vehicle', 'Regularity rally', 'Porsche 912', 'Blue', 'Automotive design', 'Coupé', 'Porsche 911 classic', 'Sports car']"
